	dataset_config: {'path': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'path_test': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [618, 676, 374, 517, 91, 719, 13, 636, 808, 722, 492, 847, 638, 643, 138, 455, 884, 191, 167, 738, 52, 476, 497, 696, 792, 876, 764, 181, 338, 334, 662, 467, 303, 166, 565, 262, 723, 375, 506, 241, 859, 703, 706, 680, 812, 152, 846, 729, 647, 587, 382, 309, 571, 559, 832, 168, 159, 365, 831, 789, 701, 370, 226, 463, 114, 522, 122, 245, 236, 735, 448, 864, 473, 324, 536, 743, 289, 538, 533, 380, 308, 564, 362, 160, 373, 252, 268, 169, 385, 795, 588, 599, 186, 427, 818, 461, 567, 29, 757, 72, 664, 49, 97, 477, 278, 750, 892, 621, 525, 790, 239, 591, 817, 164, 592, 678, 135, 717, 275, 779, 71, 838, 38, 302, 839, 742, 296, 485, 501, 312, 511, 875, 855, 724, 256, 823, 783, 319, 443, 573, 51, 614, 470, 317, 153, 653, 712, 352, 15, 705, 483, 412, 739, 460, 399, 37, 558, 681, 86, 596, 641, 99, 741, 264, 585, 371, 132, 0, 414, 291, 826, 93, 148, 487, 698, 418, 85, 404, 161, 94, 631, 75, 650, 305, 654, 594, 283, 778, 34, 694, 246, 292, 219, 459, 452, 675, 529, 752, 205, 183, 858, 715, 47, 512, 304, 761, 108, 794, 881, 56, 137, 381, 4, 479, 251, 360, 890, 8, 285, 224, 23, 154, 537, 395, 768, 70, 803, 158, 580, 520, 513, 834, 177, 253, 505, 198, 79, 397, 622, 299, 28, 376, 800, 577, 802, 617, 871, 339, 586, 216, 819, 140, 361, 327, 58, 250, 113, 426, 474, 76, 510, 629, 111, 150, 784, 873, 821, 87, 447, 439, 886, 117, 46, 673, 409, 843, 508, 364, 659, 841, 660, 598, 128, 203, 416, 450, 178, 231, 820, 521, 378, 172, 20, 550, 408, 112, 438, 874, 326, 464, 869, 891, 809, 311, 589, 697, 519, 95, 465, 507, 442, 141, 19, 882, 237, 634, 202, 145, 73, 243, 488, 500, 207, 174, 816, 556, 320, 61, 851, 195, 747, 133, 189, 666, 620, 32, 197, 563, 836, 695, 646, 661, 386, 562, 699, 651, 830, 84, 155, 791, 535, 842, 130, 400, 118, 196, 767, 356, 824, 10, 422, 349, 860, 595, 225, 80, 143, 81, 445, 336, 775, 2, 785, 716, 597, 700, 106, 615, 889, 626, 24, 683, 623, 684, 665, 276, 5, 42, 281, 611, 344, 870, 69, 856, 39, 383, 736, 763, 642, 561, 863, 499, 342, 18, 799, 171, 368, 667, 449, 406, 9, 627, 322, 468, 387, 759, 269, 284, 523, 411, 727, 230, 98, 866, 25, 765, 350, 247, 315, 30, 624, 295, 844, 182, 495, 89, 149, 405, 92, 815, 222, 1, 687, 807, 516, 489, 769, 390, 625, 300, 867, 754, 63, 431, 657, 434, 16, 88, 441, 223, 557, 325, 837, 372, 446, 410, 353, 144, 96, 861, 74, 134, 139, 248, 797, 518, 260, 848, 423, 825, 758, 749, 693, 457, 751, 17, 498, 265, 90, 490, 258, 541, 528, 3, 491, 601, 279, 259, 355, 297, 760, 609, 121, 619, 857, 685, 321, 129, 274, 872, 211, 119, 21, 603, 496, 109, 486, 555, 214, 369, 776, 11, 417, 469, 674, 298, 810, 868, 862, 672, 756, 233, 215, 331, 105, 66, 748, 272, 732, 494, 193, 718, 232, 116, 786, 502, 294, 877, 65, 548, 261, 62, 401, 524, 351, 428, 781, 566, 829, 782, 115, 213, 605, 780, 552, 721, 323, 78, 59, 710, 271, 314, 707, 307, 341, 777, 147, 885, 254, 430, 440, 288, 549, 725, 40, 560, 156, 437, 451, 200, 208, 686, 766, 290, 389, 64, 616, 415, 398, 737, 206, 745, 798, 704, 210, 644, 187, 772, 607, 828, 67, 504, 286, 805, 880, 340, 218, 714, 730, 354, 318, 534, 277, 391, 773, 306, 238, 379, 466, 711, 157, 257, 893, 413, 481, 532, 201, 235, 396, 43, 582, 801, 509, 708, 833, 209, 104, 652, 101, 850, 22, 570, 865, 263, 658, 740, 293, 569, 280, 746, 110, 221, 329, 328, 576, 429, 728, 127, 266, 282, 540, 553, 77, 131, 190, 545, 194, 313, 180, 806, 120, 822, 212, 393, 454, 630, 436, 12, 670, 435, 568, 514, 384, 734, 453, 53, 649, 835, 444, 640, 480, 648, 310, 425, 554, 878, 301, 530, 581, 270, 774, 402, 367, 31, 124, 45, 337, 484, 146, 796, 493, 217, 176, 542, 151, 175, 546, 574, 628, 240, 173, 637, 551, 590, 608, 713, 610, 668, 726, 888, 671, 456, 332, 731, 227, 185, 125, 48, 242, 584, 421, 102, 770, 690, 845, 583, 482, 702, 600, 44, 6, 849, 679, 663, 827, 363, 287, 478, 606, 840, 544, 184, 316, 394, 255, 883, 424, 515, 691, 612, 204, 547, 879, 343, 407, 388, 346, 126, 793, 602, 142, 333, 358, 244, 163, 229, 733, 273, 720, 359, 645, 854, 14, 377, 471, 188, 753, 578, 682, 458, 35, 788, 179, 54, 220, 575, 462, 335, 228, 136, 249, 432, 472, 677, 419, 165, 50, 26, 771, 633, 852, 392, 692, 345, 613, 7, 632, 234, 787, 853, 33, 804, 656, 604, 420, 170, 639, 347, 41, 199, 433, 403, 655, 192, 55, 755, 162, 539, 709, 82, 572, 107, 103, 531, 366, 635, 60, 744, 357, 57, 579, 123, 330, 762, 814, 688, 689, 593, 811, 100, 526, 527, 68, 887, 669, 27, 348, 503, 813, 83, 475, 36, 267, 543]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=91, out_features=1000, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=3.584, TAw acc=  1.4% | *
Task 17
************************************************************************************************************
| Epoch   1, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.685, TAw acc=  3.8% | *
| Epoch   2, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.660, TAw acc=  3.8% | *
| Epoch   3, time=  6.5s | Train: skip eval | Valid: time=  0.2s loss=216.636, TAw acc=  3.8% | *
| Epoch   4, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.611, TAw acc=  5.1% | *
| Epoch   5, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=216.586, TAw acc=  5.1% | *
| Epoch   6, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.562, TAw acc=  5.1% | *
| Epoch   7, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=216.538, TAw acc=  6.4% | *
| Epoch   8, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.514, TAw acc= 10.3% | *
| Epoch   9, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=216.490, TAw acc= 11.5% | *
| Epoch  10, time=  6.5s | Train: skip eval | Valid: time=  0.2s loss=216.467, TAw acc= 11.5% | *
| Epoch  11, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.443, TAw acc= 12.8% | *
| Epoch  12, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.419, TAw acc= 12.8% | *
| Epoch  13, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=216.395, TAw acc= 12.8% | *
| Epoch  14, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.372, TAw acc= 12.8% | *
| Epoch  15, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.348, TAw acc= 12.8% | *
| Epoch  16, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.325, TAw acc= 12.8% | *
| Epoch  17, time=  6.5s | Train: skip eval | Valid: time=  0.2s loss=216.301, TAw acc= 12.8% | *
| Epoch  18, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.278, TAw acc= 12.8% | *
| Epoch  19, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.254, TAw acc= 12.8% | *
| Epoch  20, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=216.230, TAw acc= 12.8% | *
| Epoch  21, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=216.207, TAw acc= 12.8% | *
| Epoch  22, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.184, TAw acc= 12.8% | *
| Epoch  23, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.160, TAw acc= 14.1% | *
| Epoch  24, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.137, TAw acc= 16.7% | *
| Epoch  25, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=216.114, TAw acc= 16.7% | *
| Epoch  26, time=  6.6s | Train: skip eval | Valid: time=  0.3s loss=216.091, TAw acc= 16.7% | *
| Epoch  27, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=216.067, TAw acc= 16.7% | *
| Epoch  28, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.044, TAw acc= 19.2% | *
| Epoch  29, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=216.021, TAw acc= 19.2% | *
| Epoch  30, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.997, TAw acc= 20.5% | *
| Epoch  31, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.974, TAw acc= 21.8% | *
| Epoch  32, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.951, TAw acc= 23.1% | *
| Epoch  33, time=  6.5s | Train: skip eval | Valid: time=  0.2s loss=215.927, TAw acc= 24.4% | *
| Epoch  34, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=215.904, TAw acc= 24.4% | *
| Epoch  35, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.881, TAw acc= 25.6% | *
| Epoch  36, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=215.858, TAw acc= 24.4% | *
| Epoch  37, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=215.835, TAw acc= 24.4% | *
| Epoch  38, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.812, TAw acc= 24.4% | *
| Epoch  39, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.789, TAw acc= 24.4% | *
| Epoch  40, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.766, TAw acc= 23.1% | *
| Epoch  41, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.743, TAw acc= 24.4% | *
| Epoch  42, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.720, TAw acc= 23.1% | *
| Epoch  43, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.697, TAw acc= 24.4% | *
| Epoch  44, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=215.674, TAw acc= 24.4% | *
| Epoch  45, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.651, TAw acc= 25.6% | *
| Epoch  46, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.627, TAw acc= 26.9% | *
| Epoch  47, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.604, TAw acc= 26.9% | *
| Epoch  48, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.582, TAw acc= 26.9% | *
| Epoch  49, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.559, TAw acc= 26.9% | *
| Epoch  50, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.536, TAw acc= 28.2% | *
| Epoch  51, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.513, TAw acc= 28.2% | *
| Epoch  52, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.491, TAw acc= 28.2% | *
| Epoch  53, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.468, TAw acc= 28.2% | *
| Epoch  54, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.446, TAw acc= 28.2% | *
| Epoch  55, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.423, TAw acc= 25.6% | *
| Epoch  56, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=215.401, TAw acc= 25.6% | *
| Epoch  57, time=  6.7s | Train: skip eval | Valid: time=  0.3s loss=215.378, TAw acc= 25.6% | *
| Epoch  58, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.356, TAw acc= 25.6% | *
| Epoch  59, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.334, TAw acc= 24.4% | *
| Epoch  60, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.311, TAw acc= 24.4% | *
| Epoch  61, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.289, TAw acc= 24.4% | *
| Epoch  62, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.267, TAw acc= 24.4% | *
| Epoch  63, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.245, TAw acc= 24.4% | *
| Epoch  64, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.222, TAw acc= 24.4% | *
| Epoch  65, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=215.200, TAw acc= 23.1% | *
| Epoch  66, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=215.178, TAw acc= 23.1% | *
| Epoch  67, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.156, TAw acc= 23.1% | *
| Epoch  68, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.134, TAw acc= 21.8% | *
| Epoch  69, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.112, TAw acc= 21.8% | *
| Epoch  70, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=215.090, TAw acc= 21.8% | *
| Epoch  71, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=215.068, TAw acc= 20.5% | *
| Epoch  72, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=215.046, TAw acc= 20.5% | *
| Epoch  73, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=215.025, TAw acc= 19.2% | *
| Epoch  74, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=215.003, TAw acc= 19.2% | *
| Epoch  75, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.981, TAw acc= 17.9% | *
| Epoch  76, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.960, TAw acc= 17.9% | *
| Epoch  77, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.939, TAw acc= 17.9% | *
| Epoch  78, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.917, TAw acc= 16.7% | *
| Epoch  79, time=  6.7s | Train: skip eval | Valid: time=  0.3s loss=214.896, TAw acc= 16.7% | *
| Epoch  80, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.874, TAw acc= 16.7% | *
| Epoch  81, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.853, TAw acc= 16.7% | *
| Epoch  82, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.832, TAw acc= 16.7% | *
| Epoch  83, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.811, TAw acc= 16.7% | *
| Epoch  84, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.790, TAw acc= 16.7% | *
| Epoch  85, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.770, TAw acc= 16.7% | *
| Epoch  86, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.750, TAw acc= 16.7% | *
| Epoch  87, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.729, TAw acc= 17.9% | *
| Epoch  88, time=  7.2s | Train: skip eval | Valid: time=  0.2s loss=214.709, TAw acc= 17.9% | *
| Epoch  89, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.688, TAw acc= 17.9% | *
| Epoch  90, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.669, TAw acc= 17.9% | *
| Epoch  91, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.649, TAw acc= 19.2% | *
| Epoch  92, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.629, TAw acc= 19.2% | *
| Epoch  93, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.609, TAw acc= 19.2% | *
| Epoch  94, time=  6.2s | Train: skip eval | Valid: time=  0.3s loss=214.589, TAw acc= 20.5% | *
| Epoch  95, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.570, TAw acc= 20.5% | *
| Epoch  96, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.551, TAw acc= 23.1% | *
| Epoch  97, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.532, TAw acc= 25.6% | *
| Epoch  98, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.513, TAw acc= 28.2% | *
| Epoch  99, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.494, TAw acc= 29.5% | *
| Epoch 100, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.475, TAw acc= 30.8% | *
| Epoch 101, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.457, TAw acc= 30.8% | *
| Epoch 102, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.439, TAw acc= 30.8% | *
| Epoch 103, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.420, TAw acc= 30.8% | *
| Epoch 104, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.402, TAw acc= 30.8% | *
| Epoch 105, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=214.384, TAw acc= 30.8% | *
| Epoch 106, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.366, TAw acc= 30.8% | *
| Epoch 107, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.349, TAw acc= 30.8% | *
| Epoch 108, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.331, TAw acc= 32.1% | *
| Epoch 109, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=214.313, TAw acc= 32.1% | *
| Epoch 110, time=  6.5s | Train: skip eval | Valid: time=  0.2s loss=214.296, TAw acc= 32.1% | *
| Epoch 111, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.279, TAw acc= 32.1% | *
| Epoch 112, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.262, TAw acc= 32.1% | *
| Epoch 113, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.245, TAw acc= 32.1% | *
| Epoch 114, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.228, TAw acc= 32.1% | *
| Epoch 115, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.211, TAw acc= 32.1% | *
| Epoch 116, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=214.195, TAw acc= 32.1% | *
| Epoch 117, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.178, TAw acc= 32.1% | *
| Epoch 118, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.162, TAw acc= 32.1% | *
| Epoch 119, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.146, TAw acc= 32.1% | *
| Epoch 120, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.129, TAw acc= 32.1% | *
| Epoch 121, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=214.113, TAw acc= 32.1% | *
| Epoch 122, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=214.097, TAw acc= 32.1% | *
| Epoch 123, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=214.082, TAw acc= 32.1% | *
| Epoch 124, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.066, TAw acc= 33.3% | *
| Epoch 125, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.051, TAw acc= 33.3% | *
| Epoch 126, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.036, TAw acc= 34.6% | *
| Epoch 127, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=214.021, TAw acc= 34.6% | *
| Epoch 128, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=214.006, TAw acc= 34.6% | *
| Epoch 129, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.991, TAw acc= 34.6% | *
| Epoch 130, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.976, TAw acc= 34.6% | *
| Epoch 131, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.961, TAw acc= 34.6% | *
| Epoch 132, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.947, TAw acc= 34.6% | *
| Epoch 133, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.932, TAw acc= 34.6% | *
| Epoch 134, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.918, TAw acc= 34.6% | *
| Epoch 135, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.904, TAw acc= 34.6% | *
| Epoch 136, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.890, TAw acc= 34.6% | *
| Epoch 137, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.876, TAw acc= 34.6% | *
| Epoch 138, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.862, TAw acc= 34.6% | *
| Epoch 139, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.848, TAw acc= 34.6% | *
| Epoch 140, time=  6.6s | Train: skip eval | Valid: time=  0.3s loss=213.834, TAw acc= 35.9% | *
| Epoch 141, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=213.821, TAw acc= 35.9% | *
| Epoch 142, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.807, TAw acc= 35.9% | *
| Epoch 143, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.794, TAw acc= 37.2% | *
| Epoch 144, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.780, TAw acc= 38.5% | *
| Epoch 145, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=213.767, TAw acc= 38.5% | *
| Epoch 146, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.754, TAw acc= 38.5% | *
| Epoch 147, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.741, TAw acc= 38.5% | *
| Epoch 148, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.728, TAw acc= 38.5% | *
| Epoch 149, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.715, TAw acc= 38.5% | *
| Epoch 150, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.702, TAw acc= 38.5% | *
| Epoch 151, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.690, TAw acc= 38.5% | *
| Epoch 152, time=  6.5s | Train: skip eval | Valid: time=  0.2s loss=213.677, TAw acc= 39.7% | *
| Epoch 153, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.664, TAw acc= 42.3% | *
| Epoch 154, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.652, TAw acc= 43.6% | *
| Epoch 155, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.639, TAw acc= 43.6% | *
| Epoch 156, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.627, TAw acc= 43.6% | *
| Epoch 157, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.615, TAw acc= 43.6% | *
| Epoch 158, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.603, TAw acc= 43.6% | *
| Epoch 159, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.591, TAw acc= 43.6% | *
| Epoch 160, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.579, TAw acc= 43.6% | *
| Epoch 161, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.568, TAw acc= 44.9% | *
| Epoch 162, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.556, TAw acc= 44.9% | *
| Epoch 163, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.544, TAw acc= 44.9% | *
| Epoch 164, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.533, TAw acc= 44.9% | *
| Epoch 165, time=  6.5s | Train: skip eval | Valid: time=  0.2s loss=213.521, TAw acc= 44.9% | *
| Epoch 166, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.510, TAw acc= 44.9% | *
| Epoch 167, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.499, TAw acc= 46.2% | *
| Epoch 168, time=  6.6s | Train: skip eval | Valid: time=  0.3s loss=213.487, TAw acc= 46.2% | *
| Epoch 169, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.476, TAw acc= 46.2% | *
| Epoch 170, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.465, TAw acc= 46.2% | *
| Epoch 171, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=213.454, TAw acc= 46.2% | *
| Epoch 172, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.444, TAw acc= 46.2% | *
| Epoch 173, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.433, TAw acc= 46.2% | *
| Epoch 174, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.422, TAw acc= 46.2% | *
| Epoch 175, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.411, TAw acc= 46.2% | *
| Epoch 176, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.401, TAw acc= 46.2% | *
| Epoch 177, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.390, TAw acc= 46.2% | *
| Epoch 178, time=  6.6s | Train: skip eval | Valid: time=  0.3s loss=213.380, TAw acc= 46.2% | *
| Epoch 179, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.369, TAw acc= 46.2% | *
| Epoch 180, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.359, TAw acc= 46.2% | *
| Epoch 181, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.348, TAw acc= 46.2% | *
| Epoch 182, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.338, TAw acc= 46.2% | *
| Epoch 183, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=213.328, TAw acc= 46.2% | *
| Epoch 184, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=213.318, TAw acc= 46.2% | *
| Epoch 185, time=  6.8s | Train: skip eval | Valid: time=  0.2s loss=213.308, TAw acc= 46.2% | *
| Epoch 186, time=  6.2s | Train: skip eval | Valid: time=  0.2s loss=213.298, TAw acc= 46.2% | *
| Epoch 187, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.288, TAw acc= 46.2% | *
| Epoch 188, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.278, TAw acc= 46.2% | *
| Epoch 189, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.268, TAw acc= 46.2% | *
| Epoch 190, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.258, TAw acc= 46.2% | *
| Epoch 191, time=  6.6s | Train: skip eval | Valid: time=  0.2s loss=213.249, TAw acc= 46.2% | *
| Epoch 192, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.239, TAw acc= 46.2% | *
| Epoch 193, time=  6.7s | Train: skip eval | Valid: time=  0.2s loss=213.230, TAw acc= 46.2% | *
| Epoch 194, time=  6.3s | Train: skip eval | Valid: time=  0.2s loss=213.220, TAw acc= 46.2% | *
| Epoch 195, time=  6.4s | Train: skip eval | Valid: time=  0.2s loss=213.210, TAw acc= 46.2% | *
