	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [101, 136, 97, 141, 60, 54, 105, 26, 59, 1, 17, 13, 52, 10, 62, 91, 49, 146, 0, 4, 72, 71, 32, 98, 36, 123, 64, 94, 35, 145, 48, 131, 142, 96, 114, 84, 116, 40, 138, 5, 81, 66, 69, 120, 16, 53, 42, 55, 117, 87, 112, 119, 44, 33, 104, 21, 23, 28, 46, 11, 85, 111, 3, 113, 2, 124, 108, 80, 79, 29, 134, 103, 122, 127, 132, 19, 90, 149, 45, 39, 24, 15, 51, 34, 8, 14, 7, 30, 135, 9, 73, 38, 137, 20, 125, 67, 128, 37, 88, 110, 58, 118, 83, 100, 70, 109, 31, 140, 93, 115, 150, 130, 78, 143, 63, 25, 107, 6, 99, 89, 92, 144, 147, 43, 129, 76, 82, 121, 151, 139, 75, 74, 57, 77, 27, 133, 56, 61, 41, 47, 22, 126, 50, 102, 65, 86, 68, 18, 106, 95, 12, 148]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=2.450, TAw acc= 20.0% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.123, TAw acc= 94.8% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.138, TAw acc= 94.8% |
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.136, TAw acc= 93.8% |
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.137, TAw acc= 88.5% |
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.149, TAw acc= 87.5% |
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.114, TAw acc= 93.8% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.136, TAw acc= 90.6% |
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.107, TAw acc= 92.7% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.090, TAw acc= 96.9% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.098, TAw acc= 93.8% |
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.139, TAw acc= 89.6% |
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.127, TAw acc= 94.8% |
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.093, TAw acc= 94.8% |
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.094, TAw acc= 94.8% | lr=3.3e-03
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.105, TAw acc= 94.8% |
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.102, TAw acc= 94.8% |
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.102, TAw acc= 92.7% |
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.099, TAw acc= 94.8% |
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.099, TAw acc= 93.8% | lr=1.1e-03
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.092, TAw acc= 97.9% |
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.096, TAw acc= 95.8% |
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.098, TAw acc= 93.8% |
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.102, TAw acc= 93.8% |
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.103, TAw acc= 93.8% | lr=3.7e-04
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.090, TAw acc= 96.9% |
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.091, TAw acc= 96.9% |
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.091, TAw acc= 96.9% |
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.092, TAw acc= 96.9% |
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.093, TAw acc= 96.9% | lr=1.2e-04
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.090, TAw acc= 96.9% | *
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.090, TAw acc= 96.9% |
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.090, TAw acc= 96.9% |
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.090, TAw acc= 96.9% |
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.091, TAw acc= 96.9% |
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.091, TAw acc= 96.9% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 10
| Selected 220 train exemplars, time=  0.3s
220
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.121 | TAw acc= 83.3%, forg=  0.0%| TAg acc= 76.4%, forg=  6.9% <<<
>>> Test on task  1 : loss=3.887 | TAw acc= 89.2%, forg=  0.0%| TAg acc= 80.0%, forg=  0.0% <<<
Save at k=10/icarl_dsads_2/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=10.916, TAw acc= 17.7% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=9.457, TAw acc= 25.0% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.989, TAw acc= 37.5% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.709, TAw acc= 70.8% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.591, TAw acc= 76.0% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.471, TAw acc= 81.2% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.399, TAw acc= 72.9% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.296, TAw acc= 84.4% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.203, TAw acc= 92.7% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.239, TAw acc= 92.7% |
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.108, TAw acc= 92.7% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.113, TAw acc= 95.8% |
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.969, TAw acc= 92.7% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.954, TAw acc= 94.8% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.909, TAw acc= 88.5% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.840, TAw acc= 97.9% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.842, TAw acc= 99.0% |
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.843, TAw acc= 96.9% |
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.752, TAw acc= 97.9% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.730, TAw acc= 97.9% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.690, TAw acc= 97.9% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.711, TAw acc= 92.7% |
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.680, TAw acc= 99.0% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.639, TAw acc= 92.7% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.645, TAw acc= 96.9% |
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.609, TAw acc= 97.9% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.630, TAw acc= 96.9% |
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.556, TAw acc= 99.0% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.562, TAw acc= 97.9% |
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.529, TAw acc= 97.9% | *
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.537, TAw acc= 99.0% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.558, TAw acc= 97.9% |
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.526, TAw acc= 99.0% | *
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.495, TAw acc= 97.9% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.482, TAw acc= 97.9% | *
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.472, TAw acc= 97.9% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.479, TAw acc= 95.8% |
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.470, TAw acc= 99.0% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.447, TAw acc= 99.0% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.454, TAw acc= 99.0% |
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.408, TAw acc= 99.0% | *
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.428, TAw acc=100.0% |
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.404, TAw acc= 99.0% | *
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.398, TAw acc= 99.0% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.367, TAw acc= 99.0% | *
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.403, TAw acc= 99.0% |
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.407, TAw acc= 99.0% |
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.370, TAw acc= 99.0% |
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.335, TAw acc=100.0% | *
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.356, TAw acc= 99.0% |
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.426, TAw acc= 99.0% |
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.316, TAw acc= 99.0% | *
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.316, TAw acc= 99.0% |
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.380, TAw acc=100.0% |
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.342, TAw acc=100.0% |
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.286, TAw acc= 99.0% | *
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.351, TAw acc= 99.0% |
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.295, TAw acc= 99.0% |
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.287, TAw acc= 99.0% |
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.357, TAw acc= 99.0% |
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.316, TAw acc=100.0% | lr=3.3e-03
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.294, TAw acc= 99.0% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.301, TAw acc= 99.0% |
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.305, TAw acc= 99.0% |
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.297, TAw acc= 99.0% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.300, TAw acc= 99.0% | lr=1.1e-03
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.291, TAw acc= 99.0% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.292, TAw acc= 99.0% |
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.295, TAw acc= 99.0% |
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.295, TAw acc= 99.0% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.296, TAw acc= 99.0% | lr=3.7e-04
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.285, TAw acc= 99.0% | *
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.286, TAw acc= 99.0% |
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.288, TAw acc= 99.0% |
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.289, TAw acc= 99.0% |
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.290, TAw acc= 99.0% |
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.290, TAw acc= 99.0% | lr=1.2e-04
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.285, TAw acc= 99.0% |
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.286, TAw acc= 99.0% |
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.286, TAw acc= 99.0% |
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.286, TAw acc= 99.0% |
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.287, TAw acc= 99.0% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 10
| Selected 320 train exemplars, time=  0.3s
320
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.094 | TAw acc= 83.3%, forg=  0.0%| TAg acc= 72.2%, forg= 11.1% <<<
>>> Test on task  1 : loss=4.207 | TAw acc= 89.2%, forg=  0.0%| TAg acc= 77.5%, forg=  2.5% <<<
>>> Test on task  2 : loss=6.817 | TAw acc= 99.2%, forg=  0.0%| TAg acc= 93.3%, forg=  0.0% <<<
Save at k=10/icarl_dsads_2/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
    (2): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  3
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=12.462, TAw acc= 21.9% | *
| Epoch   2, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=10.135, TAw acc= 40.6% | *
| Epoch   3, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=9.504, TAw acc= 49.0% | *
| Epoch   4, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=9.395, TAw acc= 72.9% | *
| Epoch   5, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=9.249, TAw acc= 89.6% | *
| Epoch   6, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=9.159, TAw acc= 82.3% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=9.004, TAw acc= 96.9% | *
| Epoch   8, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.942, TAw acc= 87.5% | *
| Epoch   9, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.851, TAw acc= 90.6% | *
| Epoch  10, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.872, TAw acc= 85.4% |
| Epoch  11, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.767, TAw acc= 86.5% | *
| Epoch  12, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.761, TAw acc= 96.9% | *
| Epoch  13, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.790, TAw acc= 99.0% |
| Epoch  14, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.711, TAw acc= 99.0% | *
| Epoch  15, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.663, TAw acc= 97.9% | *
| Epoch  16, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.675, TAw acc= 95.8% |
| Epoch  17, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.688, TAw acc= 87.5% |
| Epoch  18, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.660, TAw acc= 92.7% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.611, TAw acc=100.0% | *
| Epoch  20, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.593, TAw acc= 89.6% | *
| Epoch  21, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.552, TAw acc=100.0% | *
| Epoch  22, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.537, TAw acc=100.0% | *
| Epoch  23, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.504, TAw acc=100.0% | *
| Epoch  24, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.571, TAw acc= 99.0% |
| Epoch  25, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.509, TAw acc= 95.8% |
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.493, TAw acc=100.0% | *
| Epoch  27, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.453, TAw acc=100.0% | *
| Epoch  28, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.491, TAw acc=100.0% |
| Epoch  29, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.442, TAw acc=100.0% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.445, TAw acc=100.0% |
| Epoch  31, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.458, TAw acc= 96.9% |
| Epoch  32, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.439, TAw acc=100.0% | *
| Epoch  33, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.357, TAw acc=100.0% | *
| Epoch  34, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.380, TAw acc= 99.0% |
| Epoch  35, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.469, TAw acc= 99.0% |
| Epoch  36, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.429, TAw acc= 99.0% |
| Epoch  37, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.412, TAw acc=100.0% |
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.349, TAw acc=100.0% | *
| Epoch  39, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.388, TAw acc=100.0% |
| Epoch  40, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.352, TAw acc= 99.0% |
| Epoch  41, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.382, TAw acc=100.0% |
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.335, TAw acc=100.0% | *
| Epoch  43, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.331, TAw acc= 99.0% | *
| Epoch  44, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.345, TAw acc=100.0% |
| Epoch  45, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.336, TAw acc=100.0% |
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.369, TAw acc=100.0% |
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.324, TAw acc= 99.0% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.325, TAw acc=100.0% |
| Epoch  49, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.342, TAw acc=100.0% |
| Epoch  50, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.316, TAw acc= 99.0% | *
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.333, TAw acc= 99.0% |
| Epoch  52, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.295, TAw acc=100.0% | *
| Epoch  53, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.317, TAw acc=100.0% |
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.273, TAw acc=100.0% | *
| Epoch  55, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.292, TAw acc= 99.0% |
| Epoch  56, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.332, TAw acc=100.0% |
| Epoch  57, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.301, TAw acc=100.0% |
| Epoch  58, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.297, TAw acc=100.0% |
| Epoch  59, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.305, TAw acc=100.0% | lr=3.3e-03
| Epoch  60, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.285, TAw acc=100.0% |
| Epoch  61, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.296, TAw acc=100.0% |
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.282, TAw acc=100.0% |
| Epoch  63, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.276, TAw acc=100.0% |
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.282, TAw acc=100.0% | lr=1.1e-03
| Epoch  65, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.275, TAw acc=100.0% |
| Epoch  66, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.277, TAw acc=100.0% |
| Epoch  67, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.278, TAw acc=100.0% |
| Epoch  68, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.277, TAw acc=100.0% |
| Epoch  69, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.276, TAw acc=100.0% | lr=3.7e-04
| Epoch  70, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.272, TAw acc=100.0% | *
| Epoch  71, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.274, TAw acc=100.0% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=8.275, TAw acc=100.0% |
| Epoch  73, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.274, TAw acc=100.0% |
| Epoch  74, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.275, TAw acc=100.0% |
| Epoch  75, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.276, TAw acc=100.0% | lr=1.2e-04
| Epoch  76, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.273, TAw acc=100.0% |
| Epoch  77, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.273, TAw acc=100.0% |
| Epoch  78, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.273, TAw acc=100.0% |
| Epoch  79, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.273, TAw acc=100.0% |
| Epoch  80, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.274, TAw acc=100.0% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 10
| Selected 420 train exemplars, time=  0.3s
420
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.136 | TAw acc= 83.3%, forg=  0.0%| TAg acc= 69.4%, forg= 13.9% <<<
>>> Test on task  1 : loss=3.894 | TAw acc= 89.2%, forg=  0.0%| TAg acc= 76.7%, forg=  3.3% <<<
>>> Test on task  2 : loss=6.983 | TAw acc= 99.2%, forg=  0.0%| TAg acc= 93.3%, forg=  0.0% <<<
>>> Test on task  3 : loss=8.095 | TAw acc=100.0%, forg=  0.0%| TAg acc= 95.0%, forg=  0.0% <<<
Save at k=10/icarl_dsads_2/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
    (2): Linear(in_features=66, out_features=10, bias=True)
    (3): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  4
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=15.327, TAw acc= 15.6% | *
| Epoch   2, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=13.049, TAw acc= 27.1% | *
| Epoch   3, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=12.524, TAw acc= 44.8% | *
| Epoch   4, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=12.440, TAw acc= 56.2% | *
| Epoch   5, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=12.310, TAw acc= 64.6% | *
| Epoch   6, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=12.144, TAw acc= 72.9% | *
| Epoch   7, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=12.114, TAw acc= 75.0% | *
| Epoch   8, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=12.129, TAw acc= 69.8% |
| Epoch   9, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=12.045, TAw acc= 86.5% | *
| Epoch  10, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=11.984, TAw acc= 74.0% | *
| Epoch  11, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=11.902, TAw acc= 81.2% | *
| Epoch  12, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=11.839, TAw acc= 77.1% | *
| Epoch  13, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=11.861, TAw acc= 64.6% |
| Epoch  14, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=11.778, TAw acc= 80.2% | *
| Epoch  15, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=11.758, TAw acc= 78.1% | *
