	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [50, 104, 26, 44, 109, 96, 107, 125, 66, 35, 86, 49, 132, 15, 98, 92, 144, 28, 58, 81, 48, 17, 2, 139, 20, 59, 51, 100, 64, 10, 133, 127, 87, 30, 33, 150, 103, 6, 131, 18, 47, 146, 97, 134, 142, 91, 151, 148, 68, 135, 99, 31, 43, 74, 0, 123, 13, 67, 90, 38, 115, 129, 41, 108, 29, 46, 40, 9, 19, 101, 5, 84, 36, 11, 136, 72, 122, 116, 60, 37, 62, 114, 76, 42, 21, 94, 137, 110, 53, 130, 25, 93, 117, 95, 106, 102, 105, 120, 73, 1, 141, 8, 79, 89, 22, 23, 52, 75, 65, 77, 24, 71, 88, 56, 7, 118, 128, 138, 85, 14, 63, 4, 119, 121, 12, 111, 39, 54, 45, 82, 69, 70, 83, 147, 32, 34, 112, 143, 145, 80, 78, 55, 16, 61, 126, 27, 124, 57, 3, 149, 140, 113]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.8s | Train: skip eval | Valid: time=  0.2s loss=2.460, TAw acc= 16.5% | *
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.458, TAw acc= 92.7% | *
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.468, TAw acc= 90.6% |
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.448, TAw acc= 92.7% | *
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.443, TAw acc= 95.8% | *
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.436, TAw acc= 96.9% | *
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.427, TAw acc= 93.8% | *
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.430, TAw acc= 94.8% |
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.433, TAw acc= 94.8% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.429, TAw acc= 93.8% |
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.410, TAw acc= 93.8% | *
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.415, TAw acc= 94.8% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.407, TAw acc= 94.8% | *
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.410, TAw acc= 94.8% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.403, TAw acc= 94.8% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.418, TAw acc= 94.8% |
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.379, TAw acc= 94.8% | *
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.396, TAw acc= 94.8% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.405, TAw acc= 94.8% |
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.387, TAw acc= 94.8% |
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.372, TAw acc= 94.8% | *
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.434, TAw acc= 93.8% |
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.382, TAw acc= 94.8% |
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.371, TAw acc= 93.8% | *
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.354, TAw acc= 93.8% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.366, TAw acc= 94.8% |
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.354, TAw acc= 94.8% |
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.352, TAw acc= 94.8% | *
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.353, TAw acc= 94.8% |
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.350, TAw acc= 94.8% | *
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.338, TAw acc= 94.8% | *
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.352, TAw acc= 94.8% |
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.352, TAw acc= 94.8% |
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.348, TAw acc= 94.8% |
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.328, TAw acc= 94.8% | *
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.347, TAw acc= 95.8% |
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.334, TAw acc= 94.8% |
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.328, TAw acc= 94.8% |
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.337, TAw acc= 91.7% |
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.318, TAw acc= 94.8% | *
| Epoch  94, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.314, TAw acc= 94.8% | *
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.330, TAw acc= 94.8% |
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.325, TAw acc= 94.8% |
| Epoch  97, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.327, TAw acc= 94.8% |
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.345, TAw acc= 94.8% |
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.310, TAw acc= 94.8% | *
| Epoch 100, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.312, TAw acc= 96.9% |
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 94.8% | *
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.312, TAw acc= 94.8% |
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.310, TAw acc= 94.8% |
| Epoch 104, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.311, TAw acc= 94.8% |
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.310, TAw acc= 94.8% |
| Epoch 106, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.303, TAw acc= 94.8% | lr=3.3e-03
| Epoch 107, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.304, TAw acc= 94.8% |
| Epoch 108, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.305, TAw acc= 94.8% |
| Epoch 109, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.305, TAw acc= 94.8% |
| Epoch 110, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% |
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.309, TAw acc= 94.8% | lr=1.1e-03
| Epoch 112, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.302, TAw acc= 94.8% |
| Epoch 113, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.303, TAw acc= 94.8% |
| Epoch 114, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.304, TAw acc= 94.8% |
| Epoch 115, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.304, TAw acc= 94.8% |
| Epoch 116, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.304, TAw acc= 94.8% | lr=3.7e-04
| Epoch 117, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 94.8% |
| Epoch 118, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% |
| Epoch 119, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% |
| Epoch 120, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% |
| Epoch 121, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.302, TAw acc= 94.8% | lr=1.2e-04
| Epoch 122, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 94.8% | *
| Epoch 123, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.300, TAw acc= 94.8% |
| Epoch 124, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 94.8% |
| Epoch 125, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% |
| Epoch 126, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% |
| Epoch 127, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% | lr=4.1e-05
| Epoch   1, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 94.8% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.302, TAw acc= 94.8% |
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.302, TAw acc= 94.8% |
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.303, TAw acc= 94.8% |
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.304, TAw acc= 94.8% |
EXEMPLARS_PER_CLASS: 10
| Selected 220 train exemplars, time=  0.0s
220
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.587 | TAw acc= 96.5%, forg= -1.4%| TAg acc= 79.2%, forg= 16.0% <<<
>>> Test on task  1 : loss=0.285 | TAw acc= 95.8%, forg=  0.0%| TAg acc= 94.2%, forg=  0.0% <<<
Save at k=10/eeil_dsads_1/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.434, TAw acc= 34.4% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.004, TAw acc= 53.1% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.737, TAw acc= 76.0% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.440, TAw acc= 63.5% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.360, TAw acc= 76.0% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.229, TAw acc= 85.4% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.186, TAw acc= 81.2% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.144, TAw acc= 81.2% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.021, TAw acc= 91.7% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.005, TAw acc= 89.6% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.942, TAw acc= 94.8% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.937, TAw acc= 92.7% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.907, TAw acc= 94.8% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.899, TAw acc= 91.7% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.835, TAw acc= 91.7% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.797, TAw acc= 92.7% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.772, TAw acc= 93.8% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.766, TAw acc= 92.7% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.758, TAw acc= 92.7% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.708, TAw acc= 94.8% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.693, TAw acc= 94.8% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.676, TAw acc= 95.8% | *
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.668, TAw acc= 92.7% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.628, TAw acc= 95.8% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.687, TAw acc= 94.8% |
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.649, TAw acc= 94.8% |
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.643, TAw acc= 94.8% |
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.631, TAw acc= 93.8% |
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.592, TAw acc= 94.8% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.562, TAw acc= 94.8% | *
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.607, TAw acc= 95.8% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.572, TAw acc= 93.8% |
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.569, TAw acc= 93.8% |
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.575, TAw acc= 95.8% |
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.557, TAw acc= 93.8% | *
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.546, TAw acc= 93.8% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.546, TAw acc= 94.8% |
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.493, TAw acc= 96.9% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.527, TAw acc= 94.8% |
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.487, TAw acc= 95.8% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.554, TAw acc= 94.8% |
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.548, TAw acc= 94.8% |
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.524, TAw acc= 94.8% |
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.518, TAw acc= 93.8% |
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.502, TAw acc= 94.8% | lr=3.3e-03
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.496, TAw acc= 94.8% |
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.499, TAw acc= 94.8% |
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.507, TAw acc= 94.8% |
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.510, TAw acc= 94.8% |
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.500, TAw acc= 94.8% | lr=1.1e-03
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.492, TAw acc= 94.8% |
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.496, TAw acc= 94.8% |
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.499, TAw acc= 94.8% |
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.498, TAw acc= 94.8% |
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.502, TAw acc= 94.8% | lr=3.7e-04
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.488, TAw acc= 94.8% |
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.489, TAw acc= 94.8% |
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.491, TAw acc= 94.8% |
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.492, TAw acc= 94.8% |
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.494, TAw acc= 94.8% | lr=1.2e-04
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.487, TAw acc= 94.8% |
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.488, TAw acc= 94.8% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.488, TAw acc= 94.8% |
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.489, TAw acc= 94.8% |
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.490, TAw acc= 94.8% | lr=4.1e-05
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.489, TAw acc= 94.8% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.491, TAw acc= 94.8% |
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.492, TAw acc= 94.8% |
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.494, TAw acc= 94.8% |
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.496, TAw acc= 94.8% |
EXEMPLARS_PER_CLASS: 10
| Selected 320 train exemplars, time=  0.0s
320
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.713 | TAw acc= 96.5%, forg=  0.0%| TAg acc= 73.6%, forg= 21.5% <<<
>>> Test on task  1 : loss=1.075 | TAw acc= 96.7%, forg= -0.8%| TAg acc= 48.3%, forg= 45.8% <<<
>>> Test on task  2 : loss=0.477 | TAw acc= 95.8%, forg=  0.0%| TAg acc= 92.5%, forg=  0.0% <<<
Save at k=10/eeil_dsads_1/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
    (2): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  3
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=3.239, TAw acc= 25.0% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.028, TAw acc= 42.7% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.807, TAw acc= 38.5% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.678, TAw acc= 66.7% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.523, TAw acc= 69.8% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.485, TAw acc= 67.7% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.379, TAw acc= 63.5% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.375, TAw acc= 75.0% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.245, TAw acc= 78.1% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.212, TAw acc= 72.9% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.210, TAw acc= 83.3% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.158, TAw acc= 88.5% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.090, TAw acc= 87.5% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.095, TAw acc= 83.3% |
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.041, TAw acc= 87.5% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.984, TAw acc= 79.2% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.938, TAw acc= 89.6% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.940, TAw acc= 85.4% |
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.912, TAw acc= 82.3% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.953, TAw acc= 86.5% |
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.863, TAw acc= 88.5% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.873, TAw acc= 83.3% |
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.868, TAw acc= 87.5% |
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.842, TAw acc= 89.6% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.804, TAw acc= 88.5% | *
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.783, TAw acc= 87.5% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.757, TAw acc= 85.4% | *
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.747, TAw acc= 88.5% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.731, TAw acc= 87.5% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.750, TAw acc= 89.6% |
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.760, TAw acc= 90.6% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.726, TAw acc= 87.5% | *
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.719, TAw acc= 87.5% | *
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.700, TAw acc= 85.4% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.760, TAw acc= 88.5% |
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.639, TAw acc= 91.7% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.683, TAw acc= 88.5% |
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.731, TAw acc= 89.6% |
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.642, TAw acc= 91.7% |
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.681, TAw acc= 90.6% |
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.626, TAw acc= 89.6% | *
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.638, TAw acc= 89.6% |
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.673, TAw acc= 87.5% |
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.607, TAw acc= 89.6% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.608, TAw acc= 90.6% |
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.569, TAw acc= 91.7% | *
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.600, TAw acc= 90.6% |
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.594, TAw acc= 92.7% |
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.602, TAw acc= 91.7% |
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.571, TAw acc= 92.7% |
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.545, TAw acc= 91.7% | *
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.537, TAw acc= 93.8% | *
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.539, TAw acc= 88.5% |
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.521, TAw acc= 92.7% | *
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.560, TAw acc= 94.8% |
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.538, TAw acc= 93.8% |
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.523, TAw acc= 91.7% |
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.512, TAw acc= 92.7% | *
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.518, TAw acc= 92.7% |
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.509, TAw acc= 92.7% | *
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.495, TAw acc= 94.8% | *
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.473, TAw acc= 92.7% | *
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.535, TAw acc= 93.8% |
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.523, TAw acc= 91.7% |
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.476, TAw acc= 92.7% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.482, TAw acc= 93.8% |
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.474, TAw acc= 92.7% | lr=3.3e-03
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.484, TAw acc= 92.7% |
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.492, TAw acc= 93.8% |
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.486, TAw acc= 93.8% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.481, TAw acc= 92.7% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.488, TAw acc= 93.8% | lr=1.1e-03
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.470, TAw acc= 93.8% | *
