	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [124, 36, 45, 89, 100, 136, 135, 26, 143, 35, 31, 58, 120, 128, 90, 123, 27, 22, 129, 32, 81, 104, 98, 7, 130, 107, 38, 1, 71, 117, 102, 149, 139, 96, 40, 3, 108, 77, 93, 94, 114, 62, 21, 106, 119, 146, 116, 50, 0, 20, 115, 14, 113, 4, 132, 74, 63, 24, 70, 64, 137, 29, 141, 33, 80, 42, 127, 147, 118, 16, 101, 44, 84, 112, 52, 68, 69, 2, 55, 110, 6, 95, 17, 30, 148, 131, 51, 133, 150, 49, 72, 34, 67, 122, 9, 19, 10, 111, 138, 13, 37, 92, 83, 60, 48, 11, 39, 82, 88, 54, 56, 43, 46, 57, 145, 105, 76, 126, 12, 41, 15, 144, 134, 66, 140, 79, 47, 61, 28, 53, 109, 121, 99, 23, 87, 65, 103, 142, 78, 5, 125, 85, 8, 59, 75, 73, 151, 18, 97, 25, 86, 91]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.9s | Train: skip eval | Valid: time=  0.2s loss=2.419, TAw acc=  8.7% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.732, TAw acc= 88.5% | *
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.750, TAw acc= 82.3% |
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.678, TAw acc= 87.5% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.671, TAw acc= 85.4% | *
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.664, TAw acc= 84.4% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.652, TAw acc= 92.7% | *
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.620, TAw acc= 84.4% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.613, TAw acc= 93.8% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.665, TAw acc= 85.4% |
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.642, TAw acc= 96.9% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.585, TAw acc= 91.7% | *
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.610, TAw acc= 83.3% |
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.565, TAw acc= 84.4% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.568, TAw acc= 93.8% |
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.549, TAw acc= 90.6% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.538, TAw acc= 91.7% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.529, TAw acc= 93.8% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.519, TAw acc= 92.7% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.519, TAw acc= 94.8% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.515, TAw acc= 89.6% | *
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.473, TAw acc= 95.8% | *
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.514, TAw acc= 87.5% |
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.473, TAw acc= 95.8% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.478, TAw acc= 94.8% |
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.474, TAw acc= 88.5% |
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.452, TAw acc= 89.6% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.441, TAw acc= 96.9% | *
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.458, TAw acc= 95.8% |
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.449, TAw acc= 95.8% |
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.447, TAw acc= 96.9% |
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.435, TAw acc= 95.8% | *
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.416, TAw acc= 92.7% | *
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.426, TAw acc= 95.8% |
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.404, TAw acc= 92.7% | *
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.410, TAw acc= 95.8% |
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.402, TAw acc= 92.7% | *
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.401, TAw acc= 89.6% | *
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.390, TAw acc= 94.8% | *
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.384, TAw acc= 91.7% | *
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.387, TAw acc= 93.8% |
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.404, TAw acc= 93.8% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.374, TAw acc= 92.7% | *
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.394, TAw acc= 93.8% |
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.376, TAw acc= 91.7% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.391, TAw acc= 95.8% |
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.379, TAw acc= 96.9% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.359, TAw acc= 96.9% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.340, TAw acc= 93.8% | *
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.343, TAw acc= 99.0% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.348, TAw acc= 97.9% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.355, TAw acc= 95.8% |
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.350, TAw acc= 96.9% |
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.343, TAw acc= 95.8% | lr=3.3e-03
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.350, TAw acc= 96.9% |
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.351, TAw acc= 97.9% |
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.350, TAw acc= 97.9% |
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.350, TAw acc= 97.9% |
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.351, TAw acc= 99.0% | lr=1.1e-03
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.340, TAw acc= 93.8% | *
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.343, TAw acc= 94.8% |
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.344, TAw acc= 96.9% |
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.345, TAw acc= 97.9% |
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.347, TAw acc= 97.9% |
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.347, TAw acc= 99.0% | lr=3.7e-04
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.340, TAw acc= 94.8% |
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.341, TAw acc= 94.8% |
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.342, TAw acc= 96.9% |
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.343, TAw acc= 96.9% |
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.343, TAw acc= 96.9% | lr=1.2e-04
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.340, TAw acc= 94.8% |
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.340, TAw acc= 94.8% |
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.340, TAw acc= 94.8% |
| Epoch  94, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.340, TAw acc= 94.8% |
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.341, TAw acc= 94.8% | lr=4.1e-05
| Epoch   1, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.341, TAw acc= 93.8% | *
| Epoch   2, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.342, TAw acc= 93.8% |
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.343, TAw acc= 93.8% |
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.344, TAw acc= 93.8% |
| Epoch   5, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.345, TAw acc= 93.8% |
EXEMPLARS_PER_CLASS: 10
| Selected 220 train exemplars, time=  0.0s
220
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.564 | TAw acc= 99.3%, forg=  0.0%| TAg acc= 75.0%, forg= 24.3% <<<
>>> Test on task  1 : loss=0.299 | TAw acc= 96.7%, forg=  0.0%| TAg acc= 96.7%, forg=  0.0% <<<
Save at k=10/eeil_dsads_2/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=2.856, TAw acc= 16.7% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=2.065, TAw acc= 44.8% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.836, TAw acc= 43.8% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.713, TAw acc= 47.9% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.602, TAw acc= 71.9% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.506, TAw acc= 69.8% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.361, TAw acc= 85.4% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.318, TAw acc= 84.4% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.260, TAw acc= 94.8% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.161, TAw acc= 88.5% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.086, TAw acc= 88.5% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.049, TAw acc= 91.7% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.056, TAw acc= 90.6% |
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.985, TAw acc= 91.7% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.964, TAw acc= 95.8% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.862, TAw acc= 95.8% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.848, TAw acc= 95.8% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.824, TAw acc= 94.8% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.781, TAw acc= 94.8% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.754, TAw acc= 95.8% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.759, TAw acc= 96.9% |
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.708, TAw acc= 93.8% | *
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.689, TAw acc= 93.8% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.657, TAw acc= 97.9% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.655, TAw acc= 95.8% | *
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.610, TAw acc= 96.9% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.639, TAw acc= 95.8% |
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.618, TAw acc= 95.8% |
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.606, TAw acc= 95.8% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.571, TAw acc= 95.8% | *
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.578, TAw acc= 95.8% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.543, TAw acc= 94.8% | *
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.544, TAw acc= 93.8% |
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.558, TAw acc= 96.9% |
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.492, TAw acc= 96.9% | *
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.482, TAw acc= 95.8% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.504, TAw acc= 95.8% |
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.494, TAw acc= 95.8% |
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.495, TAw acc= 96.9% |
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.481, TAw acc= 96.9% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.457, TAw acc= 95.8% | *
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.471, TAw acc= 96.9% |
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.446, TAw acc= 95.8% | *
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.471, TAw acc= 96.9% |
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.436, TAw acc= 96.9% | *
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.424, TAw acc= 95.8% | *
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.435, TAw acc= 96.9% |
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.416, TAw acc= 95.8% | *
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.395, TAw acc= 96.9% | *
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.384, TAw acc= 96.9% | *
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.406, TAw acc= 96.9% |
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.372, TAw acc= 95.8% | *
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.397, TAw acc= 96.9% |
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.386, TAw acc= 95.8% |
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.360, TAw acc= 95.8% | *
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.360, TAw acc= 95.8% | *
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.379, TAw acc= 95.8% |
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.376, TAw acc= 95.8% |
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.375, TAw acc= 95.8% |
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.359, TAw acc= 95.8% | *
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.350, TAw acc= 96.9% | *
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.341, TAw acc= 96.9% | *
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.338, TAw acc= 95.8% | *
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.327, TAw acc= 96.9% | *
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.337, TAw acc= 96.9% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.329, TAw acc= 96.9% |
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.329, TAw acc= 96.9% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.333, TAw acc= 95.8% |
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.337, TAw acc= 95.8% | lr=3.3e-03
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.330, TAw acc= 96.9% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.334, TAw acc= 96.9% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.328, TAw acc= 96.9% |
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.336, TAw acc= 96.9% |
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.332, TAw acc= 96.9% | lr=1.1e-03
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.328, TAw acc= 96.9% |
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.330, TAw acc= 96.9% |
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.329, TAw acc= 96.9% |
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.331, TAw acc= 96.9% |
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.333, TAw acc= 96.9% | lr=3.7e-04
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.327, TAw acc= 96.9% | *
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.328, TAw acc= 96.9% |
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.328, TAw acc= 96.9% |
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.330, TAw acc= 96.9% |
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.330, TAw acc= 96.9% |
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.331, TAw acc= 96.9% | lr=1.2e-04
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.327, TAw acc= 96.9% | *
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.327, TAw acc= 96.9% |
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.327, TAw acc= 96.9% |
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.327, TAw acc= 96.9% |
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.328, TAw acc= 96.9% |
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.328, TAw acc= 96.9% | lr=4.1e-05
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.328, TAw acc= 96.9% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.329, TAw acc= 96.9% |
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.330, TAw acc= 96.9% |
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.331, TAw acc= 96.9% |
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.332, TAw acc= 96.9% |
EXEMPLARS_PER_CLASS: 10
| Selected 320 train exemplars, time=  0.0s
320
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.445 | TAw acc= 99.3%, forg=  0.0%| TAg acc= 90.3%, forg=  9.0% <<<
>>> Test on task  1 : loss=0.806 | TAw acc= 97.5%, forg= -0.8%| TAg acc= 63.3%, forg= 33.3% <<<
>>> Test on task  2 : loss=0.343 | TAw acc= 99.2%, forg=  0.0%| TAg acc= 99.2%, forg=  0.0% <<<
Save at k=10/eeil_dsads_2/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
    (2): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  3
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.200, TAw acc= 51.0% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.666, TAw acc= 69.8% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.355, TAw acc= 82.3% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.183, TAw acc= 76.0% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.186, TAw acc= 90.6% |
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.972, TAw acc= 90.6% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.058, TAw acc= 85.4% |
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.939, TAw acc= 91.7% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.886, TAw acc= 86.5% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.884, TAw acc= 90.6% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.776, TAw acc= 89.6% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.774, TAw acc= 96.9% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.783, TAw acc= 91.7% |
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.695, TAw acc=100.0% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.712, TAw acc= 90.6% |
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.610, TAw acc=100.0% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.654, TAw acc= 99.0% |
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.676, TAw acc=100.0% |
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.612, TAw acc= 95.8% |
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.599, TAw acc=100.0% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.520, TAw acc= 95.8% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.534, TAw acc=100.0% |
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.480, TAw acc=100.0% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.577, TAw acc= 92.7% |
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.582, TAw acc= 99.0% |
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.540, TAw acc= 99.0% |
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.485, TAw acc= 99.0% |
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.505, TAw acc=100.0% | lr=3.3e-03
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.507, TAw acc=100.0% |
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.537, TAw acc=100.0% |
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.530, TAw acc=100.0% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.503, TAw acc=100.0% |
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.512, TAw acc=100.0% | lr=1.1e-03
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.493, TAw acc=100.0% |
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.500, TAw acc=100.0% |
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.507, TAw acc=100.0% |
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.510, TAw acc=100.0% |
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.515, TAw acc=100.0% | lr=3.7e-04
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.484, TAw acc=100.0% |
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.488, TAw acc=100.0% |
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.490, TAw acc=100.0% |
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.493, TAw acc=100.0% |
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.495, TAw acc=100.0% | lr=1.2e-04
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.481, TAw acc=100.0% |
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.483, TAw acc=100.0% |
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.484, TAw acc=100.0% |
