	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [74, 100, 111, 119, 52, 114, 90, 122, 80, 96, 66, 68, 108, 118, 129, 1, 35, 67, 36, 76, 3, 28, 49, 10, 146, 94, 97, 127, 73, 121, 31, 46, 21, 105, 24, 128, 106, 89, 101, 113, 145, 133, 47, 41, 136, 132, 40, 4, 65, 125, 70, 138, 64, 23, 85, 139, 79, 50, 143, 98, 102, 134, 14, 60, 141, 5, 61, 117, 103, 20, 0, 107, 58, 30, 34, 72, 6, 69, 83, 149, 93, 42, 12, 43, 109, 13, 29, 120, 148, 39, 110, 112, 88, 19, 81, 82, 62, 16, 63, 18, 115, 124, 11, 150, 27, 123, 33, 99, 9, 86, 44, 95, 116, 48, 84, 75, 26, 17, 137, 25, 59, 54, 147, 8, 92, 87, 104, 57, 71, 142, 135, 151, 22, 126, 130, 38, 144, 91, 7, 53, 37, 131, 77, 51, 55, 2, 45, 56, 15, 32, 78, 140]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=2.478, TAw acc=  8.7% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.867, TAw acc= 97.9% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.841, TAw acc= 97.9% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.812, TAw acc= 90.6% | *
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.796, TAw acc= 95.8% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.796, TAw acc= 96.9% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.756, TAw acc= 96.9% | *
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.699, TAw acc= 94.8% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.695, TAw acc= 96.9% | *
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.668, TAw acc= 97.9% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.640, TAw acc= 97.9% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.622, TAw acc= 97.9% | *
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.618, TAw acc= 95.8% | *
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.641, TAw acc= 97.9% |
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.600, TAw acc= 99.0% | *
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.578, TAw acc= 96.9% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.595, TAw acc= 94.8% |
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.586, TAw acc= 92.7% |
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.568, TAw acc= 96.9% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.548, TAw acc= 95.8% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.530, TAw acc= 97.9% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.491, TAw acc= 99.0% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.532, TAw acc= 97.9% |
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.518, TAw acc= 97.9% |
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.461, TAw acc= 97.9% | *
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.461, TAw acc= 97.9% |
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.450, TAw acc= 95.8% | *
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.497, TAw acc= 97.9% |
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.420, TAw acc= 99.0% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.443, TAw acc= 99.0% |
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.410, TAw acc= 99.0% | *
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.413, TAw acc= 97.9% |
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.396, TAw acc= 99.0% | *
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.399, TAw acc= 97.9% |
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.379, TAw acc= 99.0% | *
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.370, TAw acc= 97.9% | *
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.369, TAw acc= 97.9% | *
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.359, TAw acc= 97.9% | *
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.364, TAw acc= 99.0% |
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.365, TAw acc= 99.0% |
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.339, TAw acc= 99.0% | *
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.353, TAw acc= 99.0% |
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.333, TAw acc= 97.9% | *
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.339, TAw acc= 99.0% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.319, TAw acc= 97.9% | *
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.322, TAw acc= 99.0% |
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.337, TAw acc= 99.0% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.417, TAw acc= 92.7% |
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.347, TAw acc= 97.9% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.315, TAw acc= 99.0% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.310, TAw acc= 99.0% | *
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.317, TAw acc= 99.0% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.291, TAw acc= 99.0% | *
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.303, TAw acc= 99.0% |
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.300, TAw acc= 99.0% |
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.288, TAw acc= 99.0% | *
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.282, TAw acc= 99.0% | *
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.282, TAw acc= 99.0% | *
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.284, TAw acc=100.0% |
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.289, TAw acc= 99.0% |
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.263, TAw acc= 99.0% | *
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.288, TAw acc= 99.0% |
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.276, TAw acc= 99.0% |
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.260, TAw acc=100.0% | *
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.263, TAw acc=100.0% |
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.277, TAw acc= 99.0% |
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.272, TAw acc= 97.9% |
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.260, TAw acc= 99.0% | *
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.248, TAw acc= 99.0% | *
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.246, TAw acc= 99.0% | *
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.238, TAw acc=100.0% | *
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.249, TAw acc=100.0% |
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.261, TAw acc=100.0% |
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.241, TAw acc=100.0% |
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.254, TAw acc=100.0% |
| Epoch  94, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.240, TAw acc=100.0% | lr=3.3e-03
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.240, TAw acc=100.0% |
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.239, TAw acc=100.0% |
| Epoch  97, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.244, TAw acc=100.0% |
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.239, TAw acc=100.0% |
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.241, TAw acc=100.0% | lr=1.1e-03
| Epoch 100, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.239, TAw acc=100.0% |
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.240, TAw acc=100.0% |
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.239, TAw acc=100.0% |
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.240, TAw acc=100.0% |
| Epoch 104, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.240, TAw acc=100.0% | lr=3.7e-04
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.236, TAw acc=100.0% | *
| Epoch 106, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.237, TAw acc=100.0% |
| Epoch 107, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.238, TAw acc=100.0% |
| Epoch 108, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.239, TAw acc=100.0% |
| Epoch 109, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.239, TAw acc=100.0% |
| Epoch 110, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.239, TAw acc=100.0% | lr=1.2e-04
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.237, TAw acc=100.0% |
| Epoch 112, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.237, TAw acc=100.0% |
| Epoch 113, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.237, TAw acc=100.0% |
| Epoch 114, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.238, TAw acc=100.0% |
| Epoch 115, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.238, TAw acc=100.0% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
| Selected 778 train exemplars, time=  0.7s
778
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.173 | TAw acc= 99.3%, forg=  0.0%| TAg acc= 97.2%, forg=  2.1% <<<
>>> Test on task  1 : loss=4.107 | TAw acc=100.0%, forg=  0.0%| TAg acc=100.0%, forg=  0.0% <<<
Save at k=100/icarl_dsads_4/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=11.244, TAw acc= 18.8% | *
| Epoch   2, time=  0.5s | Train: skip eval | Valid: time=  0.1s loss=9.578, TAw acc= 60.4% | *
| Epoch   3, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=8.868, TAw acc= 56.2% | *
| Epoch   4, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.635, TAw acc= 74.0% | *
| Epoch   5, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.498, TAw acc= 85.4% | *
| Epoch   6, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.346, TAw acc= 93.8% | *
| Epoch   7, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=8.140, TAw acc= 99.0% | *
| Epoch   8, time=  0.5s | Train: skip eval | Valid: time=  0.1s loss=8.059, TAw acc= 93.8% | *
| Epoch   9, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.904, TAw acc= 90.6% | *
| Epoch  10, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.811, TAw acc= 93.8% | *
| Epoch  11, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.746, TAw acc= 85.4% | *
| Epoch  12, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.693, TAw acc=100.0% | *
| Epoch  13, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.741, TAw acc= 85.4% |
| Epoch  14, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.685, TAw acc= 97.9% | *
| Epoch  15, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.593, TAw acc=100.0% | *
| Epoch  16, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.574, TAw acc=100.0% | *
| Epoch  17, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.504, TAw acc= 99.0% | *
| Epoch  18, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.542, TAw acc=100.0% |
| Epoch  19, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.467, TAw acc= 99.0% | *
| Epoch  20, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.421, TAw acc= 99.0% | *
| Epoch  21, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.422, TAw acc= 99.0% |
| Epoch  22, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.439, TAw acc=100.0% |
| Epoch  23, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=7.451, TAw acc= 85.4% |
| Epoch  24, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.332, TAw acc= 95.8% | *
| Epoch  25, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.346, TAw acc=100.0% |
| Epoch  26, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.403, TAw acc=100.0% |
| Epoch  27, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=7.383, TAw acc= 99.0% |
| Epoch  28, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.321, TAw acc=100.0% | *
| Epoch  29, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.334, TAw acc=100.0% |
| Epoch  30, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.293, TAw acc=100.0% | *
| Epoch  31, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.341, TAw acc=100.0% |
| Epoch  32, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.348, TAw acc=100.0% |
| Epoch  33, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.239, TAw acc=100.0% | *
| Epoch  34, time=  0.7s | Train: skip eval | Valid: time=  0.2s loss=7.280, TAw acc=100.0% |
| Epoch  35, time=  0.7s | Train: skip eval | Valid: time=  0.2s loss=7.278, TAw acc=100.0% |
| Epoch  36, time=  0.7s | Train: skip eval | Valid: time=  0.2s loss=7.204, TAw acc=100.0% | *
| Epoch  37, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=7.217, TAw acc=100.0% |
| Epoch  38, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.248, TAw acc=100.0% |
| Epoch  39, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.184, TAw acc=100.0% | *
| Epoch  40, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.192, TAw acc=100.0% |
| Epoch  41, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.165, TAw acc=100.0% | *
| Epoch  42, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.127, TAw acc=100.0% | *
| Epoch  43, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=7.143, TAw acc=100.0% |
| Epoch  44, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.241, TAw acc=100.0% |
| Epoch  45, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.130, TAw acc=100.0% |
| Epoch  46, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.132, TAw acc=100.0% |
| Epoch  47, time=  0.5s | Train: skip eval | Valid: time=  0.1s loss=7.145, TAw acc=100.0% | lr=3.3e-03
| Epoch  48, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.122, TAw acc=100.0% | *
| Epoch  49, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.135, TAw acc=100.0% |
| Epoch  50, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.141, TAw acc=100.0% |
| Epoch  51, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.139, TAw acc=100.0% |
| Epoch  52, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.137, TAw acc=100.0% |
| Epoch  53, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.129, TAw acc=100.0% | lr=1.1e-03
| Epoch  54, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.130, TAw acc=100.0% |
| Epoch  55, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.136, TAw acc=100.0% |
| Epoch  56, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.137, TAw acc=100.0% |
| Epoch  57, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=7.140, TAw acc=100.0% |
| Epoch  58, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.141, TAw acc=100.0% | lr=3.7e-04
| Epoch  59, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.125, TAw acc=100.0% |
| Epoch  60, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.127, TAw acc=100.0% |
| Epoch  61, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.130, TAw acc=100.0% |
| Epoch  62, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.130, TAw acc=100.0% |
| Epoch  63, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.132, TAw acc=100.0% | lr=1.2e-04
| Epoch  64, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.123, TAw acc=100.0% |
| Epoch  65, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.124, TAw acc=100.0% |
| Epoch  66, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.124, TAw acc=100.0% |
| Epoch  67, time=  0.5s | Train: skip eval | Valid: time=  0.1s loss=7.125, TAw acc=100.0% |
| Epoch  68, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=7.126, TAw acc=100.0% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
| Selected 1118 train exemplars, time=  0.9s
1118
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.303 | TAw acc= 99.3%, forg=  0.0%| TAg acc= 95.8%, forg=  3.5% <<<
>>> Test on task  1 : loss=4.040 | TAw acc=100.0%, forg=  0.0%| TAg acc= 97.5%, forg=  2.5% <<<
>>> Test on task  2 : loss=6.659 | TAw acc= 98.3%, forg=  0.0%| TAg acc= 89.2%, forg=  0.0% <<<
Save at k=100/icarl_dsads_4/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
    (2): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  3
************************************************************************************************************
| Epoch   1, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=13.950, TAw acc= 28.1% | *
| Epoch   2, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=11.439, TAw acc= 43.8% | *
| Epoch   3, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=10.201, TAw acc= 56.2% | *
| Epoch   4, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.994, TAw acc= 45.8% | *
| Epoch   5, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.779, TAw acc= 68.8% | *
| Epoch   6, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.712, TAw acc= 91.7% | *
| Epoch   7, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.522, TAw acc= 75.0% | *
| Epoch   8, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.416, TAw acc= 90.6% | *
| Epoch   9, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.318, TAw acc= 90.6% | *
| Epoch  10, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.321, TAw acc= 86.5% |
| Epoch  11, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.215, TAw acc= 91.7% | *
| Epoch  12, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.096, TAw acc= 89.6% | *
| Epoch  13, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.105, TAw acc= 94.8% |
| Epoch  14, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.067, TAw acc= 95.8% | *
| Epoch  15, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.052, TAw acc= 87.5% | *
| Epoch  16, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.146, TAw acc= 92.7% |
| Epoch  17, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=9.155, TAw acc= 90.6% |
| Epoch  18, time=  0.7s | Train: skip eval | Valid: time=  0.2s loss=9.001, TAw acc= 97.9% | *
| Epoch  19, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.941, TAw acc= 91.7% | *
| Epoch  20, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.987, TAw acc= 87.5% |
| Epoch  21, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.922, TAw acc= 95.8% | *
| Epoch  22, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.971, TAw acc= 91.7% |
| Epoch  23, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.870, TAw acc= 84.4% | *
| Epoch  24, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.901, TAw acc= 93.8% |
| Epoch  25, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.793, TAw acc= 92.7% | *
| Epoch  26, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.865, TAw acc= 89.6% |
| Epoch  27, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.808, TAw acc= 87.5% |
| Epoch  28, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.840, TAw acc= 95.8% |
| Epoch  29, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.857, TAw acc= 87.5% |
| Epoch  30, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.772, TAw acc= 95.8% | *
| Epoch  31, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.794, TAw acc= 99.0% |
| Epoch  32, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.787, TAw acc= 96.9% |
| Epoch  33, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.764, TAw acc= 90.6% | *
| Epoch  34, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.756, TAw acc= 96.9% | *
| Epoch  35, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.759, TAw acc= 88.5% |
| Epoch  36, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.721, TAw acc= 99.0% | *
| Epoch  37, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.814, TAw acc= 95.8% |
| Epoch  38, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.724, TAw acc= 99.0% |
| Epoch  39, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.643, TAw acc= 96.9% | *
| Epoch  40, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.768, TAw acc= 96.9% |
| Epoch  41, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.609, TAw acc= 96.9% | *
| Epoch  42, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.725, TAw acc= 96.9% |
| Epoch  43, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.691, TAw acc= 99.0% |
| Epoch  44, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.704, TAw acc= 97.9% |
| Epoch  45, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.657, TAw acc= 96.9% |
| Epoch  46, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.630, TAw acc= 99.0% | lr=3.3e-03
| Epoch  47, time=  0.6s | Train: skip eval | Valid: time=  0.1s loss=8.663, TAw acc= 97.9% |
| Epoch  48, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.650, TAw acc= 96.9% |
| Epoch  49, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.645, TAw acc= 99.0% |
| Epoch  50, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.671, TAw acc= 99.0% |
| Epoch  51, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.645, TAw acc= 97.9% | lr=1.1e-03
| Epoch  52, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.632, TAw acc= 96.9% |
| Epoch  53, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.636, TAw acc= 99.0% |
| Epoch  54, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.641, TAw acc= 99.0% |
| Epoch  55, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=8.651, TAw acc= 99.0% |
