	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [13, 49, 137, 128, 82, 121, 136, 123, 24, 59, 78, 2, 132, 56, 34, 120, 147, 0, 29, 150, 76, 48, 146, 37, 112, 113, 115, 109, 116, 145, 85, 134, 1, 103, 26, 21, 18, 107, 75, 99, 124, 88, 25, 35, 106, 11, 90, 92, 27, 65, 77, 50, 67, 33, 71, 74, 9, 141, 98, 12, 38, 130, 5, 139, 117, 20, 60, 55, 62, 135, 4, 52, 39, 31, 8, 14, 17, 86, 102, 94, 89, 36, 42, 122, 15, 70, 73, 61, 68, 51, 7, 10, 140, 69, 104, 118, 91, 133, 97, 143, 100, 30, 96, 58, 144, 127, 41, 125, 72, 108, 47, 81, 129, 95, 87, 40, 64, 110, 83, 105, 119, 79, 44, 53, 45, 131, 80, 46, 57, 138, 54, 149, 84, 28, 16, 19, 63, 142, 6, 151, 22, 43, 148, 114, 32, 93, 23, 3, 111, 66, 126, 101]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.9s | Train: skip eval | Valid: time=  0.2s loss=2.455, TAw acc=  9.6% | *
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.383, TAw acc= 96.9% |
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.393, TAw acc= 95.8% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.392, TAw acc= 94.8% |
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.414, TAw acc= 95.8% |
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.366, TAw acc= 96.9% | *
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.380, TAw acc= 96.9% |
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.366, TAw acc= 96.9% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.362, TAw acc= 96.9% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.364, TAw acc= 96.9% |
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.373, TAw acc= 96.9% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.377, TAw acc= 96.9% |
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.351, TAw acc= 96.9% | *
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.348, TAw acc= 95.8% | *
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.349, TAw acc= 96.9% |
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.333, TAw acc= 96.9% | *
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.333, TAw acc= 96.9% | *
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.341, TAw acc= 96.9% |
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.328, TAw acc= 96.9% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.324, TAw acc= 96.9% | *
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.325, TAw acc= 96.9% |
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.333, TAw acc= 96.9% |
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.319, TAw acc= 96.9% | *
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.310, TAw acc= 96.9% | *
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.324, TAw acc= 96.9% |
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.309, TAw acc= 96.9% | *
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.310, TAw acc= 96.9% |
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.318, TAw acc= 96.9% |
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.296, TAw acc= 96.9% | *
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.310, TAw acc= 95.8% |
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.309, TAw acc= 96.9% |
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.298, TAw acc= 96.9% |
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.298, TAw acc= 96.9% |
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.304, TAw acc= 96.9% | lr=3.3e-03
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% |
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.298, TAw acc= 96.9% |
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.299, TAw acc= 96.9% |
| Epoch  97, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.298, TAw acc= 96.9% |
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.298, TAw acc= 96.9% | lr=1.1e-03
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.296, TAw acc= 96.9% |
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% |
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% |
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.298, TAw acc= 96.9% |
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 96.9% | lr=3.7e-04
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.296, TAw acc= 96.9% |
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% |
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% |
| Epoch 107, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.297, TAw acc= 96.9% |
| Epoch 108, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.298, TAw acc= 96.9% | lr=1.2e-04
| Epoch 109, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.296, TAw acc= 96.9% |
| Epoch 110, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.296, TAw acc= 96.9% |
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.296, TAw acc= 96.9% |
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% |
| Epoch 113, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% | lr=4.1e-05
| Epoch   1, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.9% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.298, TAw acc= 96.9% |
| Epoch   3, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.299, TAw acc= 96.9% |
| Epoch   4, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.299, TAw acc= 96.9% |
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 96.9% |
EXEMPLARS_PER_CLASS: 10
| Selected 220 train exemplars, time=  0.0s
220
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.888 | TAw acc= 95.1%, forg= -1.4%| TAg acc= 65.3%, forg= 28.5% <<<
>>> Test on task  1 : loss=0.267 | TAw acc= 97.5%, forg=  0.0%| TAg acc= 97.5%, forg=  0.0% <<<
Save at k=10/eeil_dsads_5/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.190, TAw acc=  7.3% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.232, TAw acc= 52.1% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.962, TAw acc= 57.3% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.720, TAw acc= 41.7% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.641, TAw acc= 61.5% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.545, TAw acc= 58.3% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.383, TAw acc= 78.1% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.359, TAw acc= 60.4% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.356, TAw acc= 64.6% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.270, TAw acc= 58.3% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.215, TAw acc= 64.6% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.147, TAw acc= 77.1% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.177, TAw acc= 80.2% |
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.052, TAw acc= 84.4% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.021, TAw acc= 86.5% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.014, TAw acc= 85.4% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.027, TAw acc= 88.5% |
| Epoch  18, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.972, TAw acc= 86.5% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.950, TAw acc= 89.6% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.900, TAw acc= 82.3% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.874, TAw acc= 90.6% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.864, TAw acc= 86.5% | *
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.853, TAw acc= 81.2% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.851, TAw acc= 90.6% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.800, TAw acc= 91.7% | *
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.837, TAw acc= 81.2% |
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.769, TAw acc= 88.5% | *
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.763, TAw acc= 85.4% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.753, TAw acc= 89.6% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.716, TAw acc= 91.7% | *
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.716, TAw acc= 87.5% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.728, TAw acc= 92.7% |
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.736, TAw acc= 83.3% |
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.692, TAw acc= 85.4% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.667, TAw acc= 86.5% | *
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.684, TAw acc= 84.4% |
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.650, TAw acc= 91.7% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.629, TAw acc= 92.7% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.620, TAw acc= 93.8% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.606, TAw acc= 90.6% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.597, TAw acc= 97.9% | *
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.595, TAw acc= 90.6% | *
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.598, TAw acc= 86.5% |
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.579, TAw acc= 95.8% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.577, TAw acc= 90.6% | *
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.574, TAw acc= 92.7% | *
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.544, TAw acc= 93.8% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.559, TAw acc= 87.5% |
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.536, TAw acc= 91.7% | *
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.545, TAw acc= 95.8% |
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.523, TAw acc= 94.8% | *
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.541, TAw acc= 94.8% |
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.528, TAw acc= 93.8% |
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.536, TAw acc= 92.7% |
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.525, TAw acc= 85.4% |
| Epoch  56, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.476, TAw acc= 94.8% | *
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.519, TAw acc= 88.5% |
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.474, TAw acc= 90.6% | *
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.483, TAw acc= 86.5% |
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.473, TAw acc= 91.7% | *
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.465, TAw acc= 91.7% | *
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.490, TAw acc= 89.6% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.441, TAw acc= 94.8% | *
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.433, TAw acc= 95.8% | *
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.459, TAw acc= 91.7% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.454, TAw acc= 90.6% |
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.440, TAw acc= 93.8% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.405, TAw acc= 94.8% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.461, TAw acc= 89.6% |
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.442, TAw acc= 91.7% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.413, TAw acc= 93.8% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.413, TAw acc= 92.7% |
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.412, TAw acc= 90.6% | lr=3.3e-03
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.408, TAw acc= 95.8% |
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.417, TAw acc= 91.7% |
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.413, TAw acc= 95.8% |
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.415, TAw acc= 92.7% |
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.400, TAw acc= 95.8% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.408, TAw acc= 92.7% |
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.404, TAw acc= 94.8% |
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.398, TAw acc= 96.9% | *
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.405, TAw acc= 93.8% |
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.406, TAw acc= 91.7% |
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.413, TAw acc= 91.7% |
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.396, TAw acc= 94.8% | *
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.394, TAw acc= 94.8% | *
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.392, TAw acc= 96.9% | *
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.392, TAw acc= 94.8% | *
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.389, TAw acc= 96.9% | *
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.405, TAw acc= 91.7% |
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.392, TAw acc= 95.8% |
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.392, TAw acc= 93.8% |
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.397, TAw acc= 93.8% |
| Epoch  94, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.394, TAw acc= 96.9% | lr=1.1e-03
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.390, TAw acc= 94.8% |
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.392, TAw acc= 94.8% |
| Epoch  97, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.393, TAw acc= 94.8% |
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.393, TAw acc= 94.8% |
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.393, TAw acc= 93.8% | lr=3.7e-04
| Epoch 100, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.390, TAw acc= 95.8% |
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.390, TAw acc= 94.8% |
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.391, TAw acc= 94.8% |
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.391, TAw acc= 94.8% |
| Epoch 104, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.391, TAw acc= 94.8% | lr=1.2e-04
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.389, TAw acc= 95.8% |
| Epoch 106, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.389, TAw acc= 95.8% |
| Epoch 107, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.390, TAw acc= 95.8% |
| Epoch 108, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.390, TAw acc= 94.8% |
| Epoch 109, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.390, TAw acc= 94.8% | lr=4.1e-05
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.390, TAw acc= 95.8% | *
| Epoch   2, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.391, TAw acc= 95.8% |
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.391, TAw acc= 94.8% |
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.392, TAw acc= 94.8% |
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.393, TAw acc= 94.8% |
EXEMPLARS_PER_CLASS: 10
| Selected 320 train exemplars, time=  0.0s
320
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.672 | TAw acc= 95.8%, forg= -0.7%| TAg acc= 81.2%, forg= 12.5% <<<
>>> Test on task  1 : loss=0.649 | TAw acc= 97.5%, forg=  0.0%| TAg acc= 78.3%, forg= 19.2% <<<
>>> Test on task  2 : loss=0.355 | TAw acc= 98.3%, forg=  0.0%| TAg acc= 98.3%, forg=  0.0% <<<
Save at k=10/eeil_dsads_5/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
    (1): Linear(in_features=66, out_features=10, bias=True)
    (2): Linear(in_features=66, out_features=10, bias=True)
  )
)
======

************************************************************************************************************
Task  3
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.219, TAw acc= 26.0% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.961, TAw acc= 58.3% | *
| Epoch   3, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=1.606, TAw acc= 57.3% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.519, TAw acc= 41.7% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.346, TAw acc= 55.2% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.300, TAw acc= 70.8% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.225, TAw acc= 79.2% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.168, TAw acc= 75.0% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.123, TAw acc= 67.7% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.078, TAw acc= 90.6% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.017, TAw acc= 82.3% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.097, TAw acc= 69.8% |
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.034, TAw acc= 76.0% |
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.975, TAw acc= 74.0% | *
| Epoch  15, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.935, TAw acc= 79.2% | *
| Epoch  16, time=  0.4s | Train: skip eval | Valid: time=  0.3s loss=0.932, TAw acc= 77.1% | *
| Epoch  17, time=  0.4s | Train: skip eval | Valid: time=  0.3s loss=0.886, TAw acc= 83.3% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.891, TAw acc= 70.8% |
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.835, TAw acc= 92.7% | *
| Epoch  20, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.816, TAw acc= 89.6% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.790, TAw acc= 82.3% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.836, TAw acc= 72.9% |
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.773, TAw acc= 89.6% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.782, TAw acc= 75.0% |
| Epoch  25, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.723, TAw acc= 89.6% | *
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.690, TAw acc= 88.5% | *
| Epoch  27, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.695, TAw acc= 88.5% |
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.677, TAw acc= 88.5% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.697, TAw acc= 91.7% |
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.701, TAw acc= 85.4% |
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.691, TAw acc= 93.8% |
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.698, TAw acc= 74.0% |
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.643, TAw acc= 89.6% | *
| Epoch  34, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.644, TAw acc= 91.7% |
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.666, TAw acc= 83.3% |
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.618, TAw acc= 92.7% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.595, TAw acc= 82.3% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.597, TAw acc= 92.7% |
| Epoch  39, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.592, TAw acc= 93.8% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.580, TAw acc= 88.5% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.589, TAw acc= 90.6% |
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.576, TAw acc= 87.5% | *
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.568, TAw acc= 84.4% | *
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.529, TAw acc= 94.8% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.552, TAw acc= 92.7% |
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.516, TAw acc= 91.7% | *
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.522, TAw acc= 92.7% |
| Epoch  48, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=0.508, TAw acc= 94.8% | *
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.512, TAw acc= 92.7% |
